Loan Date,Patron Id,Patron Group,Due Date,Barcode,Circ Desk Name,Description
2023-02-01,-1,UCLA Undergrad,2023-02-01,WALLADPT11,Biomed Circ Desk,ADP-GEO-02
2023-02-01,-1,UCLA Undergrad,2023-02-01,WALLADPT12,CLICC Circ Desk,ADP-POW-01
2023-02-01,-1,UCLA Undergrad,2023-02-01,WALLADPT24,CLICC Circ Desk,ADP-YRL-01
2023-02-01,-1,UCLA Undergrad,2023-02-01,WALLADPT25,CLICC Circ Desk,ADP-YRL-02
2023-02-01,-1,UCLA Undergrad,2023-02-01,WALLADPT28,CLICC Circ Desk,
2023-02-01,-1,UCLA Undergrad,2023-02-01,WALLADPT32,CLICC Circ Desk,
2023-02-01,-1,UCLA Undergrad,2023-02-01,WALLADPT33,CLICC Circ Desk,
2023-02-01,-1,UCLA Undergrad,2023-02-01,WALLADPT42,CLICC Circ Desk,
2023-02-01,-1,UCLA Undergrad,2023-02-01,WALLADPT43,CLICC Circ Desk,
2023-02-01,-1,UCLA Undergrad,2023-02-01,WALLADPT45,CLICC Circ Desk,
2023-02-01,-1,UCLA Undergrad,2023-02-01,WALLADPT46,CLICC Circ Desk,
2023-02-01,-1,UCLA Undergrad,2023-02-01,WALLADPT49,CLICC Circ Desk,
2023-02-01,-1,UCLA Undergrad,2023-02-08,CBK029,Management Circ Desk,CBK-029
2023-02-01,-1,UCLA Undergrad,2023-02-08,CBK039,Default Circulation Desk,CPOW-05
2023-02-01,-1,UCLA Undergrad,2023-02-08,CBK064,Default Circulation Desk,CBCR-35
2023-02-01,-1,UCLA Undergrad,2023-02-08,CBK100,CLICC Circ Desk,CBCR-21
2023-02-01,-1,UCLA Undergrad,2023-02-08,CBK194,Biomed Circ Desk,CBK-BIO-05
2023-02-01,-1,UCLA Undergrad,2023-02-08,CBK209,Biomed Circ Desk,CBK-BIO-20
2023-02-01,-1,UCLA Undergrad,2023-02-08,CBK380,CLICC Circ Desk,CBK-CLICC-131
2023-02-01,-1,UCLA Undergrad,2023-02-08,CBK412,CLICC Circ Desk,CBK-CLICC-163
2023-02-01,-1,UCLA Undergrad,2023-02-08,CLICC-ML-0113,CLICC Circ Desk,ITS MacBook 103
2023-02-01,-1,UCLA Undergrad,2023-02-08,CLICC-MM-0023,CLICC Circ Desk,ITS iPad 98
2023-02-01,-1,UCLA Undergrad,2023-02-08,HP012,CLICC Circ Desk,WL-BCR-02
2023-02-01,-1,UCLA Undergrad,2023-02-14,CLICC-ML-0003,CLICC Circ Desk,ITS MacBook 3
2023-02-01,-1,UCLA Undergrad,2023-02-14,CLICC-ML-0048,CLICC Circ Desk,ITS MacBook 13
2023-02-01,-1,UCLA Undergrad,2023-02-14,CLICC-ML-2089,CLICC Circ Desk,CLICC-ML-2089
2023-02-01,-1,UCLA Undergrad,2023-02-14,HP037,CLICC Circ Desk,WL-SEL-02
2023-02-01,-1,UCLA Undergrad,2023-02-15,CLICC-ML-0028,CLICC Circ Desk,ITS MacBook 38
2023-02-01,-1,UCLA Undergrad,2023-02-15,CLICC-ML-0068,CLICC Circ Desk,ITS MacBook 78
2023-02-01,-1,UCLA Undergrad,2023-02-15,CLICC-ML-0136,CLICC Circ Desk,ITS MacBook 86
2023-02-01,-1,UCLA Undergrad,2023-02-15,CLICC-ML-2028,CLICC Circ Desk,CLICC-ML-2028
2023-02-01,-1,UCLA Undergrad,2023-02-15,CLICC-MM-029,CLICC Circ Desk,
2023-02-01,-1,UCLA Undergrad,2023-02-15,HP028,CLICC Circ Desk,WL-BCR-18
2023-02-01,-1,UCLA Undergrad,2023-02-15,HP086,CLICC Circ Desk,WL-RC2-16
2023-02-01,-1,UCLA Undergrad,2023-02-15,HP088,CLICC Circ Desk,WL-RC2-18
2023-02-01,-1,UCLA Undergrad,2023-02-15,HP102,CLICC Circ Desk,W-POW-11
2023-02-01,-1,UCLA Undergrad,2023-02-15,HP152,CLICC Circ Desk,WL-LAB-01
2023-02-01,5560075590006533,UCLA Undergrad,2023-02-08,CBK411,CLICC Circ Desk,CBK-CLICC-162
2023-02-01,9808738490006533,UCLA Staff,2023-03-31,CBK382,CLICC Circ Desk,CBK-CLICC-133
2023-02-01,9808738490006533,UCLA Staff,2023-03-31,IPHONE28,CLICC Circ Desk,IPH-YRL-04
2023-02-02,-1,,2023-02-02,FAC598,CLICC Circ Desk,ITS iPad 198
2023-02-02,-1,,2023-02-02,HDST03,SEL Boelter Circ Desk,HDS-BOE-03
2023-02-02,-1,,2023-02-02,HP161,CLICC Circ Desk,WL-LAB-10
2023-02-02,-1,,2023-02-02,HPUSBC07,SEL Boelter Circ Desk,
2023-02-02,-1,,2023-02-02,HPUSBC11,SEL Boelter Circ Desk,
2023-02-02,-1,,2023-02-02,IPHONE17,SEL Boelter Circ Desk,IPH-BOE-01
2023-02-02,-1,,2023-02-02,IPHONE20,SEL Boelter Circ Desk,IPH-BOE-04
2023-02-02,-1,,2023-02-02,IPHONE21,SEL Boelter Circ Desk,IPH-BOE-05
2023-02-02,-1,,2023-02-02,IPHONE33,CLICC Circ Desk,IPH-YRL-09
2023-02-02,-1,,2023-02-02,OMNI12,SEL Boelter Circ Desk,OMN-BOE-02
2023-02-02,-1,,2023-02-02,OMNI16,SEL Boelter Circ Desk,OMN-BOE-06
2023-02-02,-1,,2023-02-02,WALLADPT06,SEL Boelter Circ Desk,ADP-BOE-04
2023-02-02,-1,,2023-02-02,WALLADPT07,SEL Boelter Circ Desk,ADP-BOE-05
2023-02-02,-1,,2023-02-02,WALLADPT09,SEL Boelter Circ Desk,ADP-BOE-07
2023-02-02,-1,,2023-02-02,WALLADPT33,CLICC Circ Desk,
2023-02-02,-1,UCLA Graduate,2023-02-02,IPHONE21,SEL Boelter Circ Desk,IPH-BOE-05
2023-02-02,-1,UCLA Graduate,2023-02-02,IPHONE52,CLICC Circ Desk,IPH-POW-08
2023-02-02,-1,UCLA Graduate,2023-02-02,IPHONE58,Biomed Circ Desk,IPH-BIO-02
2023-02-02,-1,UCLA Graduate,2023-02-02,MACCHRG42,CLICC Circ Desk,MAGT-YRL-04
2023-02-02,-1,UCLA Graduate,2023-02-02,MACUSBC06C06,CLICC Circ Desk,USBC-YRL-02
2023-02-02,-1,UCLA Graduate,2023-02-02,MACUSBC08C08,CLICC Circ Desk,USBC-YRL-04
2023-02-02,-1,UCLA Graduate,2023-02-02,MACUSBC09C09,CLICC Circ Desk,USBC-YRL-05
2023-02-02,-1,UCLA Graduate,2023-02-02,MACUSBC23C23,CLICC Circ Desk,USBC-POW-06
2023-02-02,-1,UCLA Graduate,2023-02-02,MACUSBC27C27,CLICC Circ Desk,USBC-POW-10
2023-02-02,-1,UCLA Graduate,2023-02-02,WALLADPT08,SEL Boelter Circ Desk,ADP-BOE-06
2023-02-02,-1,UCLA Graduate,2023-02-02,WALLADPT12,CLICC Circ Desk,ADP-POW-01
2023-02-02,-1,UCLA Graduate,2023-02-02,WALLADPT23,Biomed Circ Desk,ADP-BIO-07
2023-02-02,-1,UCLA Graduate,2023-02-09,CBK083,CLICC Circ Desk,CYRL-09
2023-02-02,-1,UCLA Graduate,2023-02-09,CBK194,Biomed Circ Desk,CBK-BIO-05
2023-02-02,-1,UCLA Graduate,2023-02-09,CBK253,Default Circulation Desk,CBK-CLICC-04
2023-02-02,-1,UCLA Graduate,2023-02-09,CLICC-ML-2032,CLICC Circ Desk,CLICC-ML-2032
2023-02-02,-1,UCLA Graduate,2023-02-15,CLICC-ML-0069,CLICC Circ Desk,ITS MacBook 47
2023-02-02,-1,UCLA Graduate,2023-02-15,CLICC-MM-072,CLICC Circ Desk,
2023-02-02,-1,UCLA Graduate,2023-02-16,CLICC-ML-0077,CLICC Circ Desk,ITS MacBook 132
2023-02-02,-1,UCLA Graduate,2023-02-16,HP161,CLICC Circ Desk,WL-LAB-10
2023-02-02,-1,UCLA Graduate,2023-03-24,CLICC-MM-0014,CLICC Circ Desk,ITS iPad 243
2023-02-02,-1,UCLA Law Grad,2023-02-09,CLICC-ML-0061,CLICC Circ Desk,ITS MacBook 168
2023-02-02,-1,UCLA Staff,2023-02-16,CBK215,SEL Boelter Circ Desk,CBK-BOE-06
2023-02-02,-1,UCLA Staff,2023-02-16,HP045,CLICC Circ Desk,WL-SEL-10
2023-02-02,-1,UCLA Undergrad,2023-02-02,CALC07,CLICC Circ Desk,CAL-POW-06
2023-02-02,-1,UCLA Undergrad,2023-02-02,CALC19,SEL Boelter Circ Desk,
2023-02-02,-1,UCLA Undergrad,2023-02-02,CALC23,SEL Boelter Circ Desk,
2023-02-02,-1,UCLA Undergrad,2023-02-02,CALC28,SEL Boelter Circ Desk,
2023-02-02,-1,UCLA Undergrad,2023-02-02,HDMIC13,CLICC Circ Desk,HDMC-YRL-05
2023-02-02,-1,UCLA Undergrad,2023-02-02,HDMIC20,CLICC Circ Desk,HDMC-YRL-12
2023-02-02,-1,UCLA Undergrad,2023-02-02,HDST03,SEL Boelter Circ Desk,HDS-BOE-03
2023-02-02,-1,UCLA Undergrad,2023-02-02,HDST15,CLICC Circ Desk,HDS-POW-04
2023-02-02,-1,UCLA Undergrad,2023-02-02,HDST29,Biomed Circ Desk,HDS-BIO-12
2023-02-02,-1,UCLA Undergrad,2023-02-02,HPUSBC05,SEL Boelter Circ Desk,HPUS-BOE-05
2023-02-02,-1,UCLA Undergrad,2023-02-02,HPUSBC06,SEL Boelter Circ Desk,
2023-02-02,-1,UCLA Undergrad,2023-02-02,HPUSBC11,SEL Boelter Circ Desk,
2023-02-02,-1,UCLA Undergrad,2023-02-02,IPHONE02,Music Circ Desk,IPH-MUS-02
2023-02-02,-1,UCLA Undergrad,2023-02-02,IPHONE21,SEL Boelter Circ Desk,IPH-BOE-05
2023-02-02,-1,UCLA Undergrad,2023-02-02,IPHONE30,CLICC Circ Desk,IPH-YRL-06
2023-02-02,-1,UCLA Undergrad,2023-02-02,IPHONE33,CLICC Circ Desk,IPH-YRL-09
2023-02-02,-1,UCLA Undergrad,2023-02-02,IPHONE34,CLICC Circ Desk,IPH-YRL-10
2023-02-02,-1,UCLA Undergrad,2023-02-02,IPHONE46,CLICC Circ Desk,IPH-POW-02
2023-02-02,-1,UCLA Undergrad,2023-02-02,IPHONE48,CLICC Circ Desk,IPH-POW-04
2023-02-02,-1,UCLA Undergrad,2023-02-02,IPHONE52,CLICC Circ Desk,IPH-POW-08
2023-02-02,-1,UCLA Undergrad,2023-02-02,MACCHRG34,SEL Boelter Circ Desk,MAGT-BOE-03
2023-02-02,-1,UCLA Undergrad,2023-02-02,MACUSBC05C05,CLICC Circ Desk,USBC-YRL-01
2023-02-02,-1,UCLA Undergrad,2023-02-02,MACUSBC09C09,CLICC Circ Desk,USBC-YRL-05
2023-02-02,-1,UCLA Undergrad,2023-02-02,MACUSBC19C19,CLICC Circ Desk,USBC-POW-02
2023-02-02,-1,UCLA Undergrad,2023-02-02,MACUSBC20C20,CLICC Circ Desk,USBC-POW-03
2023-02-02,-1,UCLA Undergrad,2023-02-02,MACUSBC23C23,CLICC Circ Desk,USBC-POW-06
2023-02-02,-1,UCLA Undergrad,2023-02-02,MACUSBC25C25,CLICC Circ Desk,USBC-POW-08
2023-02-02,-1,UCLA Undergrad,2023-02-02,MACUSBC27C27,CLICC Circ Desk,USBC-POW-10
2023-02-02,-1,UCLA Undergrad,2023-02-02,OMNI26,Music Circ Desk,OMN-MUS-06
2023-02-02,-1,UCLA Undergrad,2023-02-02,UHDMI10,CLICC Circ Desk,
2023-02-02,-1,UCLA Undergrad,2023-02-02,UHDMI15,CLICC Circ Desk,
2023-02-02,-1,UCLA Undergrad,2023-02-02,UVGA16,CLICC Circ Desk,
2023-02-02,-1,UCLA Undergrad,2023-02-02,UVGA19,CLICC Circ Desk,
2023-02-02,-1,UCLA Undergrad,2023-02-02,VGAC20,CLICC Circ Desk,VGAC-YRL-04
2023-02-02,-1,UCLA Undergrad,2023-02-02,WALLADPT06,SEL Boelter Circ Desk,ADP-BOE-04
2023-02-02,-1,UCLA Undergrad,2023-02-02,WALLADPT09,SEL Boelter Circ Desk,ADP-BOE-07
2023-02-02,-1,UCLA Undergrad,2023-02-02,WALLADPT12,CLICC Circ Desk,ADP-POW-01
2023-02-02,-1,UCLA Undergrad,2023-02-02,WALLADPT24,CLICC Circ Desk,ADP-YRL-01
2023-02-02,-1,UCLA Undergrad,2023-02-02,WALLADPT25,CLICC Circ Desk,ADP-YRL-02
2023-02-02,-1,UCLA Undergrad,2023-02-02,WALLADPT28,CLICC Circ Desk,
2023-02-02,-1,UCLA Undergrad,2023-02-02,WALLADPT33,CLICC Circ Desk,
2023-02-02,-1,UCLA Undergrad,2023-02-02,WALLADPT40,CLICC Circ Desk,
2023-02-02,-1,UCLA Undergrad,2023-02-02,WALLADPT49,CLICC Circ Desk,
2023-02-02,-1,UCLA Undergrad,2023-02-09,CBK093,CLICC Circ Desk,CYRL-19
2023-02-02,-1,UCLA Undergrad,2023-02-09,CBK227,SEL Boelter Circ Desk,CBK-BOE-18
2023-02-02,-1,UCLA Undergrad,2023-02-09,CBK392,CLICC Circ Desk,CBK-CLICC-143
2023-02-02,-1,UCLA Undergrad,2023-02-09,CLICC-ML-0121,CLICC Circ Desk,ITS MacBook 46
2023-02-02,-1,UCLA Undergrad,2023-02-09,CLICC-ML-2008,CLICC Circ Desk,CLICC-ML-2008
2023-02-02,-1,UCLA Undergrad,2023-02-09,CLICC-ML-2065,CLICC Circ Desk,CLICC-ML-2065
2023-02-02,-1,UCLA Undergrad,2023-02-09,CLICC-ML-2098,CLICC Circ Desk,CLICC-ML-2098
2023-02-02,-1,UCLA Undergrad,2023-02-09,HP072,CLICC Circ Desk,WL-RC2-02
2023-02-02,-1,UCLA Undergrad,2023-02-09,HP120,CLICC Circ Desk,WL-PC2-09
2023-02-02,-1,UCLA Undergrad,2023-02-15,CBK083,CLICC Circ Desk,CYRL-09
2023-02-02,-1,UCLA Undergrad,2023-02-16,CBK059,CLICC Circ Desk,CPOW-25
2023-02-02,-1,UCLA Undergrad,2023-02-16,CLICC-ML-0016,CLICC Circ Desk,ITS MacBook 6
2023-02-02,-1,UCLA Undergrad,2023-02-16,CLICC-ML-0102,CLICC Circ Desk,ITS MacBook 147
2023-02-02,-1,UCLA Undergrad,2023-02-16,CLICC-ML-2079,CLICC Circ Desk,CLICC-ML-2079
2023-02-02,-1,UCLA Undergrad,2023-02-16,CLICC-MM-0043,CLICC Circ Desk,ITS iPad 260
2023-02-02,-1,UCLA Undergrad,2023-02-16,HP043,CLICC Circ Desk,WL-SEL-08
2023-02-02,-1,UCLA Undergrad,2023-02-16,HP104,CLICC Circ Desk,W-POW-13
2023-02-02,5560199380006533,UCLA Undergrad,2023-02-02,CALC28,SEL Boelter Circ Desk,
2023-02-03,-1,,2023-02-03,HPUSBC07,SEL Boelter Circ Desk,
2023-02-03,-1,,2023-02-03,IPHONE46,CLICC Circ Desk,IPH-POW-02
2023-02-03,-1,,2023-02-03,IPHONE78,CLICC Circ Desk,
2023-02-03,-1,,2023-02-03,WALLADPT12,CLICC Circ Desk,ADP-POW-01
2023-02-03,-1,UCLA Graduate,2023-02-03,CLICC-MM-0079,CLICC Circ Desk,ITS iPad 84
2023-02-03,-1,UCLA Graduate,2023-02-03,HDMIC34,Biomed Circ Desk,HDMC-BIO-04
2023-02-03,-1,UCLA Graduate,2023-02-03,HDST15,CLICC Circ Desk,HDS-POW-04
2023-02-03,-1,UCLA Graduate,2023-02-03,HPUSBC05,SEL Boelter Circ Desk,HPUS-BOE-05
2023-02-03,-1,UCLA Graduate,2023-02-03,HPUSBC10,SEL Boelter Circ Desk,
2023-02-03,-1,UCLA Graduate,2023-02-03,IPHONE17,SEL Boelter Circ Desk,IPH-BOE-01
2023-02-03,-1,UCLA Graduate,2023-02-03,IPHONE46,CLICC Circ Desk,IPH-POW-02
2023-02-03,-1,UCLA Graduate,2023-02-03,IPHONE57,Biomed Circ Desk,IPH-BIO-01
2023-02-03,-1,UCLA Graduate,2023-02-03,IPHONE58,Biomed Circ Desk,IPH-BIO-02
2023-02-03,-1,UCLA Graduate,2023-02-03,MACCHRG42,CLICC Circ Desk,MAGT-YRL-04
2023-02-03,-1,UCLA Graduate,2023-02-03,MACUSBC06C06,CLICC Circ Desk,USBC-YRL-02
2023-02-03,-1,UCLA Graduate,2023-02-03,MACUSBC09C09,CLICC Circ Desk,USBC-YRL-05
2023-02-03,-1,UCLA Graduate,2023-02-03,MACUSBC27C27,CLICC Circ Desk,USBC-POW-10
2023-02-03,-1,UCLA Graduate,2023-02-03,UHDMI16,CLICC Circ Desk,
2023-02-03,-1,UCLA Graduate,2023-02-03,WALLADPT04,SEL Boelter Circ Desk,ADP-BOE-02
2023-02-03,-1,UCLA Graduate,2023-02-03,WALLADPT12,CLICC Circ Desk,ADP-POW-01
2023-02-03,-1,UCLA Graduate,2023-02-03,WALLADPT17,Biomed Circ Desk,ADP-BIO-01
2023-02-03,-1,UCLA Graduate,2023-02-10,CBK209,Biomed Circ Desk,CBK-BIO-20
2023-02-03,-1,UCLA Graduate,2023-02-10,CBK256,CLICC Circ Desk,CBK-CLICC-07
2023-02-03,-1,UCLA Graduate,2023-02-10,CBK338,Default Circulation Desk,CBK-CLICC-89
2023-02-03,-1,UCLA Graduate,2023-02-10,CLICC-ML-2097,CLICC Circ Desk,CLICC-ML-2097
2023-02-03,-1,UCLA Graduate,2023-02-10,CLICC-MM-015,CLICC Circ Desk,
2023-02-03,-1,UCLA Graduate,2023-02-10,HP026,CLICC Circ Desk,WL-BCR-16
2023-02-03,-1,UCLA Graduate,2023-02-17,CBK213,SEL Boelter Circ Desk,CBK-BOE-04
2023-02-03,-1,UCLA Graduate,2023-02-17,CLICC-MM-081,CLICC Circ Desk,
2023-02-03,-1,UCLA Graduate,2023-02-17,FAC598,CLICC Circ Desk,ITS iPad 198
2023-02-03,-1,UCLA Graduate,2023-02-17,HP050,CLICC Circ Desk,WL-SEL-15
2023-02-03,-1,UCLA Staff,2023-02-10,CBK078,Default Circulation Desk,CYRL-04
2023-02-03,-1,UCLA Staff,2023-02-10,CBK256,CLICC Circ Desk,CBK-CLICC-07
2023-02-03,-1,UCLA Staff,2023-02-13,CBK256,CLICC Circ Desk,CBK-CLICC-07
2023-02-03,-1,UCLA Staff,2023-02-17,CLICC-ML-0075,CLICC Circ Desk,ITS MacBook 162
2023-02-03,-1,UCLA Undergrad,2023-02-03,ANDROID13,CLICC Circ Desk,AND-YRL-01
2023-02-03,-1,UCLA Undergrad,2023-02-03,ANKER07,CLICC Circ Desk,
2023-02-03,-1,UCLA Undergrad,2023-02-03,CALC04,CLICC Circ Desk,CAL-POW-03
2023-02-03,-1,UCLA Undergrad,2023-02-03,CALC07,CLICC Circ Desk,CAL-POW-06
2023-02-03,-1,UCLA Undergrad,2023-02-03,CALC19,SEL Boelter Circ Desk,
2023-02-03,-1,UCLA Undergrad,2023-02-03,HDMIC13,CLICC Circ Desk,HDMC-YRL-05
2023-02-03,-1,UCLA Undergrad,2023-02-03,HDST15,CLICC Circ Desk,HDS-POW-04
2023-02-03,-1,UCLA Undergrad,2023-02-03,HDST30,CLICC Circ Desk,
2023-02-03,-1,UCLA Undergrad,2023-02-03,HPUSBC07,SEL Boelter Circ Desk,
2023-02-03,-1,UCLA Undergrad,2023-02-03,HPUSBC08,SEL Boelter Circ Desk,
2023-02-03,-1,UCLA Undergrad,2023-02-03,HPUSBC10,SEL Boelter Circ Desk,
2023-02-03,-1,UCLA Undergrad,2023-02-03,HPUSBC12,SEL Boelter Circ Desk,
2023-02-03,-1,UCLA Undergrad,2023-02-03,IPHONE01,Music Circ Desk,IPH-MUS-01
2023-02-03,-1,UCLA Undergrad,2023-02-03,IPHONE05,Music Circ Desk,
2023-02-03,-1,UCLA Undergrad,2023-02-03,IPHONE34,CLICC Circ Desk,IPH-YRL-10
2023-02-03,-1,UCLA Undergrad,2023-02-03,IPHONE46,CLICC Circ Desk,IPH-POW-02
2023-02-03,-1,UCLA Undergrad,2023-02-03,IPHONE60,Biomed Circ Desk,IPH-BIO-04
2023-02-03,-1,UCLA Undergrad,2023-02-03,MACCHRG49,CLICC Circ Desk,MAGT-POW-03
2023-02-03,-1,UCLA Undergrad,2023-02-03,MACUSBC05C05,CLICC Circ Desk,USBC-YRL-01
2023-02-03,-1,UCLA Undergrad,2023-02-03,MACUSBC06C06,CLICC Circ Desk,USBC-YRL-02
2023-02-03,-1,UCLA Undergrad,2023-02-03,MACUSBC09C09,CLICC Circ Desk,USBC-YRL-05
2023-02-03,-1,UCLA Undergrad,2023-02-03,MACUSBC20C20,CLICC Circ Desk,USBC-POW-03
2023-02-03,-1,UCLA Undergrad,2023-02-03,MACUSBC24C24,CLICC Circ Desk,USBC-POW-07
2023-02-03,-1,UCLA Undergrad,2023-02-03,MACUSBC25C25,CLICC Circ Desk,USBC-POW-08
2023-02-03,-1,UCLA Undergrad,2023-02-03,MACUSBC27C27,CLICC Circ Desk,USBC-POW-10
2023-02-03,-1,UCLA Undergrad,2023-02-03,OMNI11,SEL Boelter Circ Desk,OMN-BOE-01
2023-02-03,-1,UCLA Undergrad,2023-02-03,OMNI24,Music Circ Desk,OMN-MUS-04
2023-02-03,-1,UCLA Undergrad,2023-02-03,OMNI28,Music Circ Desk,OMN-MUS-08
2023-02-03,-1,UCLA Undergrad,2023-02-03,WALLADPT12,CLICC Circ Desk,ADP-POW-01
2023-02-03,-1,UCLA Undergrad,2023-02-03,WALLADPT23,Biomed Circ Desk,ADP-BIO-07
2023-02-03,-1,UCLA Undergrad,2023-02-03,WALLADPT37,CLICC Circ Desk,
2023-02-03,-1,UCLA Undergrad,2023-02-03,WALLADPT40,CLICC Circ Desk,
2023-02-03,-1,UCLA Undergrad,2023-02-03,WALLADPT48,CLICC Circ Desk,
2023-02-03,-1,UCLA Undergrad,2023-02-10,CBK093,CLICC Circ Desk,CYRL-19
2023-02-03,-1,UCLA Undergrad,2023-02-10,CBK158,Default Circulation Desk,CL-BOE-04
2023-02-03,-1,UCLA Undergrad,2023-02-10,CBK207,Biomed Circ Desk,CBK-BIO-18
2023-02-03,-1,UCLA Undergrad,2023-02-10,CBK237,Biomed Circ Desk,CBK-GEO-08
2023-02-03,-1,UCLA Undergrad,2023-02-10,CBK237,SEL Geology Circ Desk,CBK-GEO-08
2023-02-03,-1,UCLA Undergrad,2023-02-10,CBK297,Default Circulation Desk,CBK-CLICC-48
2023-02-03,-1,UCLA Undergrad,2023-02-10,CBK320,CLICC Circ Desk,CBK-CLICC-71
2023-02-03,-1,UCLA Undergrad,2023-02-10,CBK412,CLICC Circ Desk,CBK-CLICC-163
2023-02-03,-1,UCLA Undergrad,2023-02-10,CLICC-ML-0007,CLICC Circ Desk,ITS MacBook 143
2023-02-03,-1,UCLA Undergrad,2023-02-10,CLICC-ML-0090,CLICC Circ Desk,ITS MacBook 53
2023-02-03,-1,UCLA Undergrad,2023-02-10,CLICC-ML-0118,CLICC Circ Desk,ITS MacBook 150
2023-02-03,-1,UCLA Undergrad,2023-02-10,HP121,CLICC Circ Desk,WL-PC2-10
2023-02-03,-1,UCLA Undergrad,2023-02-16,CLICC-ML-0121,CLICC Circ Desk,ITS MacBook 46
2023-02-03,-1,UCLA Undergrad,2023-02-16,CLICC-ML-2083,CLICC Circ Desk,CLICC-ML-2083
2023-02-03,-1,UCLA Undergrad,2023-02-16,HP151,CLICC Circ Desk,WL-LTL-05
2023-02-03,-1,UCLA Undergrad,2023-02-17,CLICC-MM-035,CLICC Circ Desk,
2023-02-03,-1,UCLA Undergrad,2023-02-17,CLICC-MM-063,CLICC Circ Desk,
2023-02-03,-1,UCLA Undergrad,2023-03-24,HP047,CLICC Circ Desk,WL-SEL-12
2023-02-03,5559200110006533,UCLA Undergrad,2023-02-10,HP057,CLICC Circ Desk,WL-YRL-07
2023-02-04,-1,,2023-02-04,CBK158,Default Circulation Desk,CL-BOE-04
2023-02-04,-1,UCLA Graduate,2023-02-18,HP062,CLICC Circ Desk,WL-YRL-12
2023-02-04,-1,UCLA Undergrad,2023-02-04,ANKER10,CLICC Circ Desk,
2023-02-05,-1,,2023-02-05,HDMIC17,CLICC Circ Desk,HDMC-YRL-09
2023-02-05,-1,UCLA Graduate,2023-02-05,IPHONE42,Default Circulation Desk,IPH-LOC-04
2023-02-05,-1,UCLA Undergrad,2023-02-05,CALC07,CLICC Circ Desk,CAL-POW-06
2023-02-05,-1,UCLA Undergrad,2023-02-05,OMNI28,Music Circ Desk,OMN-MUS-08
2023-02-05,-1,UCLA Undergrad,2023-02-05,UHDMI16,CLICC Circ Desk,
2023-02-05,9398438730006533,UCLA Undergrad,2023-02-12,CBK401,Default Circulation Desk,CBK-CLICC-152
2023-02-06,-1,,2023-02-06,CBK128,CLICC Circ Desk,CART-04
2023-02-06,-1,,2023-02-06,HPUSBC05,SEL Boelter Circ Desk,HPUS-BOE-05
2023-02-06,-1,,2023-02-06,IPHONE17,SEL Boelter Circ Desk,IPH-BOE-01
2023-02-06,-1,,2023-02-06,IPHONE18,SEL Boelter Circ Desk,IPH-BOE-02
2023-02-06,-1,,2023-02-06,IPHONE20,SEL Boelter Circ Desk,IPH-BOE-04
2023-02-06,-1,,2023-02-06,IPHONE21,SEL Boelter Circ Desk,IPH-BOE-05
2023-02-06,-1,,2023-02-06,IPHONE22,SEL Boelter Circ Desk,IPH-BOE-06
2023-02-06,-1,,2023-02-06,WALLADPT03,SEL Boelter Circ Desk,ADP-BOE-01
2023-02-06,-1,UCLA Academic,2023-02-13,CLICC-ML-2012,CLICC Circ Desk,CLICC-ML-2012
2023-02-06,-1,UCLA Graduate,2023-02-06,CALC13,CLICC Circ Desk,
2023-02-06,-1,UCLA Graduate,2023-02-06,HPUSBC12,SEL Boelter Circ Desk,
2023-02-06,-1,UCLA Graduate,2023-02-06,HPUSBC13,SEL Boelter Circ Desk,
2023-02-06,-1,UCLA Graduate,2023-02-06,IPHONE18,SEL Boelter Circ Desk,IPH-BOE-02
2023-02-06,-1,UCLA Graduate,2023-02-06,IPHONE27,CLICC Circ Desk,IPH-YRL-03
2023-02-06,-1,UCLA Graduate,2023-02-06,IPHONE37,CLICC Circ Desk,IPH-YRL-13
2023-02-06,-1,UCLA Graduate,2023-02-06,IPHONE52,CLICC Circ Desk,IPH-POW-08
2023-02-06,-1,UCLA Graduate,2023-02-06,IPHONE54,CLICC Circ Desk,IPH-POW-10
2023-02-06,-1,UCLA Graduate,2023-02-06,IPHONE57,Biomed Circ Desk,IPH-BIO-01
2023-02-06,-1,UCLA Graduate,2023-02-06,MACUSBC06C06,CLICC Circ Desk,USBC-YRL-02
2023-02-06,-1,UCLA Graduate,2023-02-06,MACUSBC20C20,CLICC Circ Desk,USBC-POW-03
2023-02-06,-1,UCLA Graduate,2023-02-06,OMNI20,SEL Boelter Circ Desk,OMN-BOE-10
2023-02-06,-1,UCLA Graduate,2023-02-06,WALLADPT03,SEL Boelter Circ Desk,ADP-BOE-01
2023-02-06,-1,UCLA Graduate,2023-02-06,WALLADPT04,SEL Boelter Circ Desk,ADP-BOE-02
2023-02-06,-1,UCLA Graduate,2023-02-06,WALLADPT07,SEL Boelter Circ Desk,ADP-BOE-05
2023-02-06,-1,UCLA Graduate,2023-02-06,WALLADPT12,CLICC Circ Desk,ADP-POW-01
2023-02-06,-1,UCLA Graduate,2023-02-06,WALLADPT23,Biomed Circ Desk,ADP-BIO-07
2023-02-06,-1,UCLA Graduate,2023-02-06,WALLADPT32,CLICC Circ Desk,
2023-02-06,-1,UCLA Graduate,2023-02-06,WALLADPT36,CLICC Circ Desk,
2023-02-06,-1,UCLA Graduate,2023-02-06,WALLADPT40,CLICC Circ Desk,
